,label,thresh,coordinates
460,4,0,"[88, -4, -48, -74, 0, 0, 0]"
461,4,0,"[92, -7, -49, -77, -2, -1, 0]"
462,4,0,"[89, -8, -45, -76, -1, 0, 0]"
463,4,0,"[86, -8, -40, -76, -2, -1, 0]"
464,4,0,"[89, -12, -39, -79, -1, -1, 0]"
465,4,0,"[93, -13, -41, -82, -1, 0, 0]"
466,4,0,"[91, -10, -40, -81, 0, 0, 0]"
467,4,0,"[89, -7, -43, -78, 0, 0, 0]"
468,4,0,"[88, -5, -45, -75, 0, 0, 0]"
469,4,0,"[96, -2, -50, -82, 0, 0, 0]"
470,4,0,"[99, -1, -51, -85, 0, -2, 0]"
471,4,0,"[104, 1, -53, -89, 1, -6, 0]"
472,4,0,"[119, 0, -57, -104, 4, -9, 1]"
473,4,0,"[135, -9, -68, -116, 6, -12, 1]"
474,4,0,"[165, -23, -85, -140, 11, -10, 2]"
475,4,0,"[214, -32, -134, -164, 7, 0, -6]"
476,4,0,"[219, -35, -116, -183, -6, 8, -10]"
477,4,0,"[216, -54, -92, -188, -3, 11, -12]"
478,4,0,"[213, -61, -97, -179, -5, 23, -14]"
479,4,0,"[191, -70, -85, -156, -7, 32, -19]"
480,4,0,"[165, -77, -79, -123, -8, 43, -27]"
481,4,1,"[474, 82, 437, -163, -37, -43, 43]"
482,0,0,"[88, 21, -2, -85, 1, 10, -3]"
483,0,0,"[77, 18, -2, -75, 1, 8, -1]"
484,0,0,"[79, 19, -6, -76, 0, 1, 0]"
485,0,0,"[76, 19, -11, -73, -1, 0, 1]"
486,0,0,"[69, 15, -17, -65, 0, 0, 1]"
487,0,0,"[72, 14, -22, -67, 1, 1, 1]"
488,0,0,"[80, 16, -21, -75, 2, 0, 2]"
489,0,0,"[85, 18, -23, -80, 1, -2, 2]"
490,0,0,"[90, 15, -24, -85, 0, -3, 2]"
491,0,0,"[86, 15, -23, -81, 0, -2, 1]"
492,0,0,"[89, 17, -22, -85, 1, 0, 1]"
493,0,0,"[94, 17, -22, -90, 1, -1, 1]"
494,0,0,"[94, 16, -22, -90, 1, -1, 1]"
495,0,0,"[93, 16, -23, -89, 0, -1, 1]"
496,0,0,"[97, 15, -27, -92, 0, -1, 1]"
497,0,0,"[97, 13, -28, -92, 0, 0, 0]"
498,0,0,"[92, 13, -27, -87, -1, 1, 0]"
499,0,0,"[88, 15, -25, -83, 0, 1, 0]"
500,0,0,"[84, 15, -22, -80, 1, -1, 1]"
501,0,0,"[84, 14, -21, -80, 6, -4, 2]"
502,0,0,"[81, 12, -18, -78, 12, -4, 5]"
503,0,0,"[96, 7, -25, -92, 19, -12, 9]"
504,0,0,"[73, -4, -22, -70, 24, -8, 5]"
505,0,0,"[99, -21, -61, -75, 8, 21, 0]"
506,0,0,"[83, 6, -43, -71, -7, 6, 1]"
507,0,0,"[59, 19, -17, -53, -2, 0, 3]"
508,0,0,"[69, 14, -26, -62, 5, -3, 4]"
509,0,0,"[84, 6, -42, -73, 6, -7, 5]"
510,0,0,"[92, 1, -48, -78, 1, -7, 6]"
511,0,0,"[92, -2, -43, -81, 0, -6, 5]"
512,0,0,"[96, -7, -40, -87, 0, -5, 5]"
513,0,0,"[103, -11, -43, -93, 0, -4, 4]"
514,0,0,"[108, -14, -43, -98, 0, -2, 4]"
515,0,0,"[115, -18, -42, -105, 0, -2, 4]"
516,0,0,"[115, -22, -37, -107, 0, 0, 3]"
517,0,0,"[116, -24, -35, -108, 2, 5, 1]"
518,0,0,"[114, -21, -36, -106, 3, 9, 1]"
519,0,0,"[121, -19, -45, -111, 1, 12, 1]"
520,0,0,"[118, -13, -37, -111, 0, 15, 1]"
521,0,0,"[103, -4, -24, -100, 0, 17, 3]"
522,0,0,"[94, 8, -15, -92, 1, 14, 6]"
523,0,0,"[98, 10, -22, -95, 0, 13, 8]"
524,0,0,"[101, 10, -24, -98, 0, 14, 9]"
525,0,0,"[100, 11, -24, -96, 0, 15, 10]"
526,0,0,"[90, 15, -22, -86, 0, 15, 12]"
527,0,0,"[88, 18, -30, -81, 0, 15, 13]"
528,0,0,"[89, 16, -35, -80, -3, 16, 13]"
529,0,0,"[79, 20, -34, -69, -3, 19, 13]"
530,0,0,"[76, 25, -39, -60, -1, 18, 15]"
531,0,0,"[82, 27, -50, -59, -2, 13, 17]"
532,0,0,"[93, 23, -58, -69, -7, 10, 18]"
533,0,0,"[81, 18, -44, -65, -10, 13, 16]"
534,0,0,"[67, 26, -32, -53, -6, 18, 14]"
535,0,0,"[71, 31, -42, -48, -1, 14, 16]"
536,0,0,"[89, 27, -67, -52, -3, 6, 19]"
537,0,0,"[109, 15, -79, -73, -8, 3, 15]"
538,0,0,"[97, 17, -66, -69, -8, 8, 9]"
539,0,0,"[86, 27, -56, -60, -3, 9, 8]"
540,0,0,"[85, 7, -78, -33, -2, 3, 7]"
541,0,0,"[92, 27, -61, -64, -5, 4, 10]"
542,0,0,"[95, 34, -51, -73, -5, 5, 8]"
543,0,0,"[92, 28, -43, -76, -3, 6, 7]"
544,0,0,"[92, 21, -43, -78, 0, 0, 0]"
545,0,0,"[90, 24, -41, -77, -1, 0, 0]"
546,0,0,"[90, 23, -39, -78, -1, 0, 0]"
547,0,0,"[93, 22, -40, -81, 0, 0, 0]"
548,0,0,"[85, 23, -34, -75, 0, 0, 0]"
549,0,0,"[92, 23, -40, -80, 0, 0, 0]"
550,0,0,"[87, 20, -39, -75, 0, 0, 0]"
551,0,0,"[116, 26, -56, -98, -1, 0, 0]"
552,0,0,"[72, 28, -25, -62, 0, 0, 0]"
553,0,0,"[96, 20, -46, -82, 0, 0, 0]"
554,0,0,"[92, 23, -40, -80, 0, 0, 0]"
555,0,0,"[90, 26, -37, -78, 0, 0, 0]"
556,0,0,"[90, 25, -42, -76, 0, 0, 0]"
557,0,0,"[92, 22, -41, -79, 0, 0, 0]"
558,0,0,"[87, 21, -37, -76, 0, 0, 0]"
559,0,0,"[88, 23, -37, -77, 0, 0, 0]"
560,0,0,"[92, 25, -41, -78, 0, 0, 0]"
561,0,0,"[88, 23, -38, -76, 0, 0, 0]"
562,0,0,"[91, 23, -41, -78, 0, 0, 0]"
563,0,0,"[90, 22, -38, -78, 0, 0, 0]"
564,0,0,"[90, 23, -40, -77, 0, 0, 0]"
565,0,0,"[86, 23, -39, -73, 0, 0, 0]"
566,0,0,"[93, 20, -47, -78, 0, 0, 0]"
567,0,0,"[90, 22, -42, -76, -1, 0, 0]"
568,0,0,"[89, 23, -39, -77, -1, 0, 0]"
569,0,0,"[91, 22, -41, -78, -1, 0, 0]"
570,0,0,"[90, 23, -37, -79, 0, 0, 0]"
571,0,0,"[93, 24, -39, -81, 0, 0, 0]"
572,0,0,"[91, 24, -39, -79, 0, 0, 0]"
573,0,0,"[91, 21, -41, -79, 1, 0, 0]"
574,0,0,"[91, 20, -42, -78, 0, 0, 0]"
575,0,0,"[91, 22, -41, -78, 0, 0, -1]"
576,0,0,"[90, 24, -41, -77, 0, 0, 0]"
577,0,0,"[89, 25, -40, -76, 0, 0, 0]"
578,0,0,"[92, 23, -42, -78, 0, 0, 0]"
579,0,0,"[91, 23, -41, -78, 0, 0, 0]"
580,0,0,"[90, 23, -40, -77, 0, 0, 0]"
581,0,0,"[91, 23, -41, -78, 0, 0, 0]"
582,0,0,"[91, 23, -42, -77, 0, 0, 0]"
583,0,0,"[91, 23, -40, -78, 0, 0, 0]"
584,0,0,"[90, 23, -41, -77, 0, 0, 0]"
585,0,0,"[90, 24, -40, -77, 0, 0, 0]"
586,0,0,"[91, 23, -40, -78, 0, 0, 0]"
587,0,0,"[92, 23, -41, -79, 0, 0, 0]"
588,0,0,"[89, 23, -39, -77, 0, 0, 0]"
589,0,0,"[92, 24, -41, -79, 0, 0, 0]"
590,0,0,"[91, 23, -40, -78, 0, 0, 0]"
591,0,0,"[92, 23, -42, -79, 0, 0, -1]"
592,0,0,"[94, 23, -46, -79, 0, 0, -1]"
593,0,0,"[89, 25, -39, -76, 0, 0, -1]"
594,0,0,"[88, 23, -37, -77, 0, 0, -1]"
595,0,0,"[90, 24, -38, -78, 0, 0, -1]"
596,0,0,"[91, 24, -45, -75, 0, 0, -1]"
597,0,0,"[92, 22, -43, -78, -1, 0, -2]"
598,0,0,"[61, -12, -21, -56, 0, 1, -2]"
599,0,0,"[88, 23, -40, -75, -1, -1, -3]"
600,0,0,"[89, 25, -38, -76, -1, -1, -3]"
601,0,0,"[89, 20, -37, -79, -1, -1, -2]"
602,0,0,"[91, 27, -34, -80, 0, 0, -1]"
603,0,0,"[94, 27, -37, -82, 0, 0, -1]"
604,0,0,"[93, 31, -39, -78, 0, 0, -1]"
605,0,0,"[93, 27, -37, -81, 0, 0, -1]"
606,0,0,"[92, 24, -36, -81, 3, 1, -1]"
607,0,0,"[89, 21, -40, -77, 4, 0, -1]"
608,0,0,"[111, 12, -66, -89, -2, 2, -2]"
609,0,0,"[98, 12, -67, -70, -7, 6, 0]"
610,0,0,"[125, -5, -81, -95, -9, 0, -4]"
611,0,0,"[147, -16, -92, -114, -16, 0, -13]"
612,0,0,"[138, -12, -75, -115, -16, 4, -19]"
613,0,0,"[121, -7, -60, -105, -13, 7, -21]"
614,0,0,"[106, 2, -44, -96, -8, 6, -21]"
615,0,0,"[87, 2, -36, -79, 0, 3, -22]"
616,0,0,"[71, 5, -41, -58, 6, 3, -24]"
617,0,0,"[61, 12, -35, -48, 9, 2, -27]"
618,0,0,"[63, 25, -37, -44, 8, -1, -33]"
619,0,0,"[56, 21, -28, -44, 6, -6, -34]"
620,0,0,"[48, 21, -10, -42, 8, -9, -34]"
621,0,0,"[55, 28, -2, -47, 15, -12, -34]"
622,0,0,"[60, 25, -2, -54, 16, -15, -34]"
623,0,0,"[62, 27, 10, -55, 13, -16, -32]"
624,0,0,"[69, 24, 21, -61, 10, -15, -27]"
625,0,0,"[82, 32, 36, -66, 9, -15, -21]"
626,0,0,"[86, 31, 40, -69, 10, -17, -14]"
627,0,0,"[91, 27, 38, -78, 9, -18, -8]"
628,0,0,"[100, 22, 29, -93, 5, -19, -3]"
629,0,0,"[110, 13, 20, -107, 1, -19, 0]"
630,0,0,"[122, 0, 11, -122, 0, -18, 3]"
631,0,0,"[137, -12, 10, -136, 0, -14, 5]"
632,0,0,"[137, -16, 4, -136, 3, -8, 7]"
633,0,0,"[124, -13, -1, -123, 6, -4, 10]"
634,0,0,"[114, -13, -6, -113, 4, -3, 13]"
635,0,0,"[104, -14, -1, -103, 1, -3, 17]"
636,0,0,"[91, -12, -1, -90, 1, -2, 21]"
637,0,0,"[89, -14, -10, -87, 3, -2, 22]"
638,0,0,"[87, -16, -26, -82, 2, 0, 19]"
639,0,0,"[89, -15, -34, -81, 0, 0, 14]"
640,0,0,"[92, -12, -40, -82, -1, 0, 10]"
641,0,0,"[94, -11, -41, -84, -1, -1, 9]"
642,0,0,"[100, -10, -46, -88, -1, -2, 7]"
643,0,0,"[103, -6, -47, -91, -1, -2, 4]"
644,0,0,"[96, -6, -43, -86, 0, -1, 2]"
645,0,0,"[94, -5, -39, -85, 0, -2, 1]"
646,0,0,"[93, -8, -38, -84, 0, -2, 0]"
647,0,0,"[95, -10, -38, -87, 0, -2, 0]"
648,0,0,"[92, -10, -32, -86, 0, 0, -1]"
649,0,0,"[88, -10, -28, -83, 0, 0, -2]"
650,0,0,"[89, -10, -26, -85, 1, 0, -2]"
651,0,0,"[92, -12, -27, -87, 0, 0, -2]"
652,0,0,"[91, -12, -22, -87, 0, 0, -1]"
653,0,0,"[91, -13, -21, -88, 0, 0, -1]"
654,0,0,"[94, -15, -23, -90, 0, 0, -1]"
655,0,0,"[92, -16, -23, -88, 0, 0, -1]"
656,4,0,"[87, -16, -22, -83, 0, 0, -1]"
657,4,0,"[84, -13, -21, -80, 1, 0, -1]"
658,4,0,"[88, -14, -24, -83, 1, 0, -1]"
659,4,0,"[89, -18, -25, -84, 0, 0, -1]"
660,4,0,"[89, -17, -22, -85, 0, 0, 0]"
661,4,0,"[87, -14, -22, -83, 0, 0, 0]"
662,4,0,"[87, -15, -22, -83, 0, 0, 0]"
663,4,0,"[87, -16, -21, -83, -1, 0, 0]"
664,4,0,"[87, -15, -23, -83, 0, 0, 0]"
665,4,0,"[91, -15, -28, -85, 0, 0, 0]"
666,4,0,"[92, -17, -29, -86, -1, 0, 0]"
667,4,0,"[90, -16, -24, -85, 0, 0, 0]"
668,4,0,"[87, -16, -21, -83, 1, 0, 0]"
669,4,0,"[90, -19, -24, -85, 1, 0, 0]"
670,4,0,"[96, -21, -22, -91, 0, 0, 1]"
671,4,0,"[97, -21, -12, -94, 0, 1, 2]"
672,4,0,"[99, -22, -7, -96, 0, 2, 4]"
673,4,0,"[98, -25, -9, -94, 1, 3, 7]"
674,4,0,"[94, -23, -10, -91, 0, 5, 9]"
675,4,0,"[88, -20, -10, -85, 0, 6, 10]"
676,4,0,"[80, -16, -14, -77, 0, 5, 11]"
677,4,0,"[79, -12, -20, -75, 1, 3, 10]"
678,4,0,"[83, -14, -29, -76, 1, 1, 9]"
679,4,0,"[83, -14, -34, -74, 0, 1, 7]"
680,4,0,"[80, -13, -33, -72, 0, 1, 6]"
681,4,0,"[83, -13, -37, -73, 0, 0, 5]"
682,4,0,"[85, -14, -40, -74, 0, -1, 3]"
683,4,0,"[85, -13, -38, -75, 0, -2, 1]"
684,4,0,"[96, -15, -40, -86, -2, -2, 0]"
685,4,0,"[105, -17, -38, -96, -4, 0, -1]"
686,4,0,"[104, -10, -29, -99, -3, 0, -2]"
687,4,0,"[95, -11, -19, -92, -1, 0, -1]"
688,4,0,"[91, -11, -20, -88, 0, -1, 0]"
689,4,0,"[89, -14, -26, -84, 0, -1, -1]"
690,4,0,"[92, -16, -32, -85, -3, -1, -2]"
691,4,0,"[101, -14, -36, -93, -4, -2, -3]"
692,4,0,"[113, -22, -40, -103, -7, -3, -4]"
693,4,0,"[117, -25, -37, -108, -9, -2, -5]"
694,4,0,"[114, -20, -30, -108, -10, 0, -5]"
695,4,0,"[104, -12, -26, -100, -12, -2, -3]"
696,4,0,"[91, -9, -17, -89, -13, -8, -1]"
697,4,0,"[99, -26, -8, -95, -10, -14, -3]"
698,4,0,"[142, -62, -21, -126, -8, -3, -6]"
699,4,0,"[162, -63, -15, -148, -5, 12, -10]"
700,4,0,"[169, -54, -7, -160, 0, 17, -11]"
701,4,0,"[180, -37, -12, -176, 6, 13, -9]"
702,4,0,"[204, -43, -12, -199, 10, 13, -10]"
703,4,0,"[219, -82, -6, -203, 15, 34, -18]"
704,4,0,"[156, -67, -7, -141, 14, 43, -15]"
705,4,0,"[64, -33, 3, -55, 5, 43, -11]"
706,4,1,"[841, -784, -297, 68, -16, 43, -43]"
707,4,0,"[100, 18, 1, -98, -5, -6, -1]"
708,4,0,"[89, 16, 4, -87, -1, 0, 0]"
709,4,0,"[77, 14, 10, -75, 2, 0, 0]"
710,4,0,"[87, 4, 3, -87, 1, -1, -1]"
711,4,0,"[90, -1, -2, -90, 0, -2, 0]"
712,4,0,"[86, 0, -6, -86, 0, 0, 1]"
713,4,0,"[88, 0, -8, -88, 0, 1, 1]"
714,4,0,"[89, 1, -5, -89, 2, 2, 0]"
715,4,0,"[94, -2, -6, -94, 1, 0, 0]"
716,4,0,"[93, -1, -6, -93, -1, 0, 0]"
717,4,0,"[89, 0, -5, -89, -3, 1, 0]"
718,4,0,"[84, 3, -2, -84, -2, 2, 0]"
719,4,0,"[85, 4, -1, -85, -1, 2, 0]"
720,4,0,"[88, 2, -1, -88, 0, 1, 0]"
721,4,0,"[90, 2, -2, -90, 0, 2, 0]"
722,4,0,"[94, 0, -3, -94, 0, 4, 0]"
723,4,0,"[98, 1, -3, -98, 1, 8, 0]"
724,4,0,"[92, 7, 24, -89, 8, 9, 1]"
725,4,0,"[78, 4, 69, -36, 7, 10, 4]"
726,4,0,"[88, 10, 8, -87, 17, 11, 1]"
727,4,0,"[80, 23, 6, -76, 9, 16, 0]"
728,4,0,"[67, 22, 6, -63, 9, 12, 0]"
729,4,0,"[53, 18, 0, -50, 9, 13, 2]"
730,4,0,"[48, 19, 4, -44, 12, 14, 4]"
731,4,0,"[40, 16, 4, -36, 13, 21, 5]"
732,4,0,"[21, 16, 7, -11, 14, 23, 6]"
733,4,0,"[8, 5, -3, -6, 11, 21, 8]"
734,4,0,"[14, -2, -10, 10, 7, 14, 9]"
735,4,0,"[24, -15, -7, 17, 1, 6, 8]"
736,4,0,"[110, 25, -1, 107, -13, -22, 20]"
737,4,0,"[175, 7, 43, 169, -43, -43, 43]"
738,4,0,"[249, -57, 107, 218, -43, -43, 43]"
739,4,1,"[1104, 72, -784, -774, 43, -43, -43]"
740,0,0,"[155, -40, -6, -150, 1, 17, 1]"
741,0,0,"[108, -9, 1, -108, 0, 1, 0]"
742,0,0,"[59, -12, -10, -57, 8, -1, -3]"
743,0,0,"[69, -15, -25, -63, 2, 0, -1]"
744,0,0,"[95, -27, -16, -90, -2, 2, 1]"
745,0,0,"[101, -27, -3, -97, -2, 1, 2]"
746,0,0,"[91, -25, 3, -87, 0, 0, 1]"
747,0,0,"[86, -33, -4, -79, 1, 0, 0]"
748,0,0,"[87, -32, -16, -79, 0, 0, 0]"
749,0,0,"[87, -27, -10, -82, 0, 1, 0]"
750,0,0,"[91, -24, -7, -87, 1, 1, 0]"
751,0,0,"[91, -24, -11, -87, 0, 0, 0]"
752,0,0,"[87, -25, -12, -82, 1, 0, 0]"
753,0,0,"[89, -28, -16, -83, 0, 0, 0]"
754,0,0,"[88, -29, -13, -82, -1, 1, 0]"
755,0,0,"[85, -25, -7, -81, 0, 0, 0]"
756,0,0,"[89, -25, -11, -85, 0, 0, 0]"
757,0,0,"[90, -26, -14, -85, 0, 0, 0]"
758,0,0,"[88, -27, -12, -83, 0, 0, 0]"
759,0,0,"[86, -26, -8, -82, 0, 0, 0]"
760,0,0,"[88, -27, -8, -83, 0, 0, 0]"
761,0,0,"[88, -27, -10, -83, 0, 0, 0]"
762,0,0,"[89, -25, -11, -85, 0, 0, 0]"
763,0,0,"[88, -26, -10, -84, 0, 0, 0]"
764,0,0,"[88, -26, -12, -83, 0, 0, 0]"
765,0,0,"[88, -26, -14, -83, 0, 0, 0]"
766,0,0,"[87, -26, -11, -82, 0, 0, 0]"
767,0,0,"[90, -25, -11, -86, 0, 0, 0]"
768,0,0,"[89, -26, -12, -84, 0, 0, 0]"
769,0,0,"[88, -27, -13, -83, 0, 0, 0]"
770,0,0,"[87, -26, -11, -82, 0, 0, 0]"
771,0,0,"[87, -25, -9, -83, 0, 0, 0]"
772,0,0,"[88, -26, -10, -84, 0, 0, 0]"
773,0,0,"[90, -26, -12, -85, 0, 0, 0]"
774,0,0,"[88, -25, -12, -83, 0, 0, 0]"
775,0,0,"[89, -26, -12, -84, 0, 0, 0]"
776,0,0,"[87, -25, -11, -83, 0, 0, 0]"
777,0,0,"[90, -26, -14, -85, 0, 0, 0]"
778,0,0,"[89, -26, -14, -84, 0, 0, 0]"
779,0,0,"[87, -25, -13, -82, 0, 0, 0]"
780,0,0,"[87, -24, -11, -83, 0, 0, 0]"
781,0,0,"[88, -25, -12, -84, 0, 0, 0]"
782,0,0,"[89, -26, -14, -84, 0, 0, 0]"
783,0,0,"[88, -25, -12, -84, 0, 0, 0]"
784,0,0,"[89, -25, -12, -85, 0, 0, 0]"
785,0,0,"[89, -25, -13, -84, 0, 0, 0]"
786,0,0,"[88, -26, -14, -83, 0, 0, 0]"
787,0,0,"[89, -26, -13, -84, 0, 0, 0]"
788,0,0,"[88, -25, -12, -83, 0, 0, 0]"
789,0,0,"[88, -24, -12, -84, 0, 0, 0]"
790,0,0,"[88, -26, -14, -83, 0, 0, 0]"
791,0,0,"[89, -25, -13, -84, 0, 0, 0]"
792,0,0,"[88, -24, -12, -84, 0, 0, 0]"
793,0,0,"[88, -25, -13, -83, 0, 0, 0]"
794,0,0,"[88, -25, -13, -83, 0, 0, 0]"
795,0,0,"[88, -26, -15, -83, 0, 0, 0]"
796,0,0,"[87, -25, -11, -83, 0, 0, 0]"
797,0,0,"[87, -24, -12, -83, 0, 0, 0]"
798,0,0,"[88, -26, -15, -83, 0, 0, 0]"
799,0,0,"[87, -24, -12, -83, 0, 0, 0]"
800,0,0,"[87, -25, -11, -83, 0, 0, 0]"
801,0,0,"[87, -24, -12, -83, 0, 0, 0]"
802,0,0,"[88, -25, -13, -83, 0, 0, 0]"
803,0,0,"[89, -26, -15, -84, 0, 0, 0]"
804,0,0,"[87, -24, -11, -83, 0, 0, 0]"
805,0,0,"[89, -25, -13, -84, 0, 0, 0]"
806,0,0,"[89, -25, -14, -84, 0, 0, 0]"
807,0,0,"[87, -25, -14, -82, 0, 0, 0]"
808,0,0,"[88, -26, -14, -83, 0, 0, 0]"
809,0,0,"[88, -25, -12, -83, 0, 0, 0]"
810,0,0,"[88, -25, -12, -84, 0, 0, 0]"
811,0,0,"[88, -26, -14, -83, 0, 0, 0]"
812,0,0,"[87, -25, -15, -82, 0, 0, 0]"
813,0,0,"[88, -24, -13, -84, 0, 0, 0]"
814,0,0,"[88, -24, -12, -84, 0, 0, 0]"
815,0,0,"[88, -25, -14, -83, 1, 0, 0]"
816,0,0,"[88, -26, -16, -83, 0, 0, 0]"
817,0,0,"[87, -25, -12, -82, 0, 0, 0]"
818,0,0,"[88, -25, -12, -83, 0, 0, 0]"
819,0,0,"[88, -24, -13, -84, 0, 0, 0]"
820,0,0,"[89, -25, -16, -84, 0, 0, 0]"
821,0,0,"[89, -25, -14, -84, 0, 0, 0]"
822,0,0,"[89, -24, -15, -84, 0, 0, 0]"
823,0,0,"[88, -24, -14, -84, 0, 0, 0]"
824,0,0,"[88, -24, -15, -83, 0, 0, 0]"
825,0,0,"[89, -25, -14, -84, 0, 0, 0]"
826,0,0,"[89, -25, -16, -84, 0, 0, 0]"
827,0,0,"[88, -24, -15, -83, 0, 0, 0]"
828,0,0,"[88, -24, -14, -83, 0, 0, 0]"
829,0,0,"[89, -25, -17, -84, 0, 0, 0]"
830,0,0,"[90, -25, -16, -85, 0, 0, 0]"
831,0,0,"[88, -24, -14, -83, 0, 0, 0]"
832,0,0,"[87, -24, -13, -83, 0, 0, 0]"
833,0,0,"[89, -26, -14, -84, 0, 0, 0]"
834,0,0,"[88, -24, -14, -83, 0, 0, 0]"
835,0,0,"[87, -24, -15, -82, 0, 0, 0]"
836,0,0,"[87, -23, -13, -83, 0, 0, 0]"
837,0,0,"[89, -27, -17, -83, 0, 0, 0]"
838,0,0,"[88, -24, -17, -83, 0, 0, 0]"
839,0,0,"[88, -24, -16, -83, 0, 0, 0]"
840,0,0,"[88, -24, -16, -83, 0, 0, 0]"
841,0,0,"[85, -24, -15, -80, 1, 0, 0]"
842,0,0,"[89, -26, -17, -83, 0, 0, 0]"
843,0,0,"[89, -24, -19, -84, 0, 0, 0]"
844,0,0,"[88, -25, -17, -83, 0, 0, 0]"
845,0,0,"[88, -24, -17, -83, 0, 0, 0]"
846,0,0,"[87, -24, -18, -82, 0, 0, 0]"
847,0,0,"[90, -24, -18, -85, 0, 0, 0]"
848,0,0,"[88, -25, -23, -81, 1, 0, 0]"
849,0,0,"[90, -26, -20, -84, 0, 0, 0]"
850,0,0,"[89, -25, -20, -83, 0, 0, 0]"
851,0,0,"[88, -24, -19, -83, 0, 0, 0]"
852,0,0,"[89, -24, -20, -83, 0, 0, 0]"
853,0,0,"[88, -24, -19, -83, 0, 0, 0]"
854,0,0,"[88, -25, -17, -83, 0, 0, 0]"
855,0,0,"[88, -25, -17, -83, 0, 0, 0]"
856,0,0,"[88, -25, -18, -82, 0, 0, 0]"
857,0,0,"[88, -26, -19, -82, 0, 0, 0]"
858,0,0,"[89, -25, -20, -83, 0, 0, 0]"
859,0,0,"[89, -24, -20, -83, 0, 0, 0]"
860,0,0,"[88, -24, -19, -83, 0, 0, 0]"
861,0,0,"[88, -24, -19, -82, 0, 0, 0]"
862,0,0,"[88, -25, -19, -82, 0, 0, 0]"
863,0,0,"[88, -24, -20, -82, 0, 0, 0]"
864,0,0,"[88, -24, -19, -83, 0, 0, 0]"
865,0,0,"[88, -24, -18, -83, 0, 0, 0]"
866,0,0,"[89, -25, -19, -83, 0, 0, 0]"
867,0,0,"[88, -26, -19, -82, 0, 0, 0]"
868,0,0,"[87, -24, -18, -82, 0, 0, 0]"
869,0,0,"[87, -24, -18, -82, 0, 0, 0]"
870,0,0,"[89, -24, -18, -84, 0, 0, 0]"
871,0,0,"[92, -24, -24, -85, 0, 0, 0]"
872,0,0,"[90, -24, -20, -84, -1, 0, 0]"
873,0,0,"[87, -23, -17, -82, -1, 0, 0]"
874,0,0,"[86, -23, -18, -81, -1, 0, 0]"
875,0,0,"[88, -23, -19, -83, -1, 0, 0]"
876,0,0,"[89, -23, -23, -83, -5, -1, 0]"
877,0,0,"[88, -23, -18, -83, -8, -3, 0]"
878,0,0,"[88, -23, -14, -84, -9, -5, 0]"
879,0,0,"[90, -29, -11, -85, -6, -4, 1]"
880,0,0,"[87, -29, -11, -81, -5, -3, 0]"
881,0,0,"[88, -31, -9, -82, -4, -2, 0]"
882,0,0,"[91, -32, -6, -85, -2, -1, 0]"
883,0,0,"[89, -35, -4, -82, 0, 0, 0]"
884,0,0,"[86, -32, -7, -80, 0, 0, 0]"
885,0,0,"[87, -30, -7, -81, 0, 0, 0]"
886,0,0,"[91, -31, -11, -85, 0, 0, 0]"
887,0,0,"[89, -28, -8, -84, -1, 0, 0]"
888,0,0,"[91, -28, -6, -86, -1, 0, 0]"
889,0,0,"[92, -30, -9, -86, 0, 0, 0]"
890,0,0,"[91, -31, -13, -85, -1, -1, 1]"
891,0,0,"[90, -28, -14, -84, -2, -1, 1]"
892,0,0,"[86, -30, -11, -80, -3, -2, 1]"
893,0,0,"[84, -31, -7, -78, -3, -1, 0]"
894,0,0,"[82, -31, -1, -76, -2, 0, 0]"
895,0,0,"[86, -33, 2, -79, 0, 0, 0]"
896,0,0,"[85, -34, -1, -78, 1, 1, 0]"
897,0,0,"[84, -32, -2, -78, 2, 2, 0]"
898,0,0,"[90, -32, -4, -84, 2, 2, 0]"
899,0,0,"[103, -34, -11, -97, 2, 1, 0]"
900,0,0,"[106, -39, -14, -98, 2, 0, 0]"
901,0,0,"[97, -31, -9, -91, 5, 0, 0]"
902,0,0,"[107, -29, -14, -102, 10, -1, -4]"
903,0,0,"[166, -63, -36, -149, 10, -1, -6]"
904,0,0,"[224, -94, -55, -196, 1, 6, -5]"
905,0,0,"[203, -74, -40, -185, 1, 19, -9]"
906,1,0,"[169, -56, -32, -156, 4, 27, -9]"
907,1,0,"[133, -39, -21, -125, 3, 30, -9]"
908,1,0,"[95, -25, -7, -91, 4, 32, -10]"
909,1,0,"[61, -13, -6, -59, 6, 33, -11]"
910,1,0,"[33, 3, 1, -33, 7, 31, -11]"
911,1,0,"[24, 15, 2, -18, 7, 27, -10]"
912,1,0,"[24, 19, -2, -14, 5, 21, -8]"
913,1,0,"[31, 26, -6, -16, 3, 14, -6]"
914,1,0,"[38, 25, -11, -27, 2, 9, -4]"
915,1,0,"[46, 28, -14, -34, 0, 7, -3]"
916,1,0,"[49, 29, -14, -37, 0, 5, -2]"
917,1,0,"[60, 31, -20, -47, 0, 2, -1]"
918,1,0,"[71, 30, -20, -61, -2, 0, 0]"
919,1,0,"[73, 29, -19, -64, 0, -1, 0]"
920,1,0,"[84, 26, -28, -75, 1, -1, 0]"
921,1,0,"[93, 26, -32, -83, 0, -1, 0]"
922,1,0,"[92, 26, -28, -84, -1, 0, 0]"
923,1,0,"[93, 27, -26, -85, 0, 0, 0]"
924,1,0,"[97, 27, -29, -89, 0, 0, 0]"
925,1,0,"[102, 24, -32, -94, 0, 2, 0]"
